year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2015,R,"Arts, entertainment and recreation ",Fine Art,Tech Skills,Graphic Design,3
2015,R,"Arts, entertainment and recreation ",Fine Art,Specialized Industry Skills,Photography,4
2015,R,"Arts, entertainment and recreation ",Fine Art,Specialized Industry Skills,Conceptual Art,5
2015,R,"Arts, entertainment and recreation ",Fine Art,Specialized Industry Skills,Teaching,6
2015,R,"Arts, entertainment and recreation ",Fine Art,Tech Skills,Social Media,7
2015,R,"Arts, entertainment and recreation ",Fine Art,Specialized Industry Skills,Editing,8
2015,R,"Arts, entertainment and recreation ",Fine Art,Soft Skills,Communication,9
2015,R,"Arts, entertainment and recreation ",Fine Art,Specialized Industry Skills,Research,10
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Theatre,1
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Dance,2
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Event Planning,3
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Music,4
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Teaching,5
2015,R,"Arts, entertainment and recreation ",Performing Arts,Tech Skills,Social Media,6
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Video,7
2015,R,"Arts, entertainment and recreation ",Performing Arts,Soft Skills,Communication,8
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Television,9
2015,R,"Arts, entertainment and recreation ",Performing Arts,Specialized Industry Skills,Editing,10
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Visual Arts,1
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Art History,2
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Tech Skills,Graphic Design,3
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Photography,4
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Teaching,5
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Tech Skills,Social Media,6
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Conceptual Art,7
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Soft Skills,Communication,8
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Tech Skills,Digital Literacy,9
2015,R,"Arts, entertainment and recreation ",Arts & Crafts,Specialized Industry Skills,Arts & Crafts,10
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Music,1
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Event Planning,2
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Teaching,3
2015,R,"Arts, entertainment and recreation ",Music,Tech Skills,Social Media,4
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Radio Production,5
2015,R,"Arts, entertainment and recreation ",Music,Tech Skills,Digital Literacy,6
2015,R,"Arts, entertainment and recreation ",Music,Business Skills,Digital Marketing,7
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Video,8
2015,R,"Arts, entertainment and recreation ",Music,Business Skills,Business Management,9
2015,R,"Arts, entertainment and recreation ",Music,Specialized Industry Skills,Theatre,10
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Wellness,1
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Medicine,2
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Personal Coaching,3
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Soft Skills,Communication,4
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Healthcare Management,5
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Public Health,6
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Physical Medicine and Rehabilitation,7
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Soft Skills,Leadership,8
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Pharmaceutics,9
2015,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",Specialized Industry Skills,Teaching,10
2015,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Animation,1
2015,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Graphic Design,2
2015,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Video,3
2015,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Social Media,4
2015,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Photography,5
2015,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Digital Literacy,6
2015,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Television,7
2015,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Computer Graphics,8
2015,R,"Arts, entertainment and recreation ",Animation,Business Skills,Business Management,9
2015,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Research,10
2016,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Mining,1
2016,B,Mining and quarrying,Mining & Metals,Soft Skills,Negotiation,2
2016,B,Mining and quarrying,Mining & Metals,Business Skills,Project Management,3
2016,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Drilling Engineering,4
2016,B,Mining and quarrying,Mining & Metals,Business Skills,Manufacturing Operations,5
2016,B,Mining and quarrying,Mining & Metals,Business Skills,Business Management,6
2016,B,Mining and quarrying,Mining & Metals,Tech Skills,Digital Literacy,7
2016,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Earth Science,8
2016,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Construction Engineering,9
2016,B,Mining and quarrying,Mining & Metals,Specialized Industry Skills,Maintenance & Repair,10
2016,B,Mining and quarrying,Oil & Energy,Specialized Industry Skills,Oil & Gas,1
2016,B,Mining and quarrying,Oil & Energy,Specialized Industry Skills,Drilling Engineering,2
2016,B,Mining and quarrying,Oil & Energy,Specialized Industry Skills,Utilities,3
2016,B,Mining and quarrying,Oil & Energy,Soft Skills,Negotiation,4
2016,B,Mining and quarrying,Oil & Energy,Business Skills,Project Management,5
2016,B,Mining and quarrying,Oil & Energy,Tech Skills,Digital Literacy,6
2016,B,Mining and quarrying,Oil & Energy,Soft Skills,Leadership,7
2016,B,Mining and quarrying,Oil & Energy,Soft Skills,Teamwork,8
2016,B,Mining and quarrying,Oil & Energy,Business Skills,Business Management,9
2016,B,Mining and quarrying,Oil & Energy,Specialized Industry Skills,Construction Engineering,10
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Pharmaceutics,1
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Pharmaceutical Manufacturing,2
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Oncology,3
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Cardiology,4
2016,C,Manufacturing,Pharmaceuticals,Business Skills,Product Development,5
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Product Testing,6
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Biomedical Engineering,7
2016,C,Manufacturing,Pharmaceuticals,Business Skills,Inside Sales,8
2016,C,Manufacturing,Pharmaceuticals,Specialized Industry Skills,Research,9
2016,C,Manufacturing,Pharmaceuticals,Business Skills,Product Marketing,10
2016,C,Manufacturing,Food Production,Specialized Industry Skills,Food Manufacturing,1
2016,C,Manufacturing,Food Production,Business Skills,Product Development,2
2016,C,Manufacturing,Food Production,Soft Skills,Negotiation,3
2016,C,Manufacturing,Food Production,Soft Skills,Teamwork,4
2016,C,Manufacturing,Food Production,Soft Skills,Leadership,5
2016,C,Manufacturing,Food Production,Business Skills,Business Management,6
2016,C,Manufacturing,Food Production,Specialized Industry Skills,Food Service Operations,7
2016,C,Manufacturing,Food Production,Specialized Industry Skills,Retail,8
2016,C,Manufacturing,Food Production,Tech Skills,Digital Literacy,9
2016,C,Manufacturing,Food Production,Business Skills,Product Marketing,10
2016,C,Manufacturing,Aviation & Aerospace,Specialized Industry Skills,Air Force,1
2016,C,Manufacturing,Aviation & Aerospace,Disruptive Tech Skills,Aerospace Engineering,2
2016,C,Manufacturing,Aviation & Aerospace,Specialized Industry Skills,Airlines,3
2016,C,Manufacturing,Aviation & Aerospace,Specialized Industry Skills,Aircraft Management,4
2016,C,Manufacturing,Aviation & Aerospace,Business Skills,Project Management,5
2016,C,Manufacturing,Aviation & Aerospace,Soft Skills,Leadership,6
2016,C,Manufacturing,Aviation & Aerospace,Tech Skills,Digital Literacy,7
2016,C,Manufacturing,Aviation & Aerospace,Business Skills,Manufacturing Operations,8
2016,C,Manufacturing,Aviation & Aerospace,Business Skills,Business Management,9
2016,C,Manufacturing,Aviation & Aerospace,Tech Skills,Scientific Computing,10
2016,C,Manufacturing,Automotive,Specialized Industry Skills,Automotive,1
2016,C,Manufacturing,Automotive,Soft Skills,Leadership,2
2016,C,Manufacturing,Automotive,Soft Skills,Negotiation,3
2016,C,Manufacturing,Automotive,Business Skills,Manufacturing Operations,4
